transaction_id,customer_id,amount,error_code,historical_success_rate,previous_failed_attempts,time_of_day,device_type,outcome_no_action,outcome_retry_now,outcome_retry_delayed,outcome_reminder,outcome_incentive_10
RP_6A48F08B,CUST_2969,1505.2,CUSTOMER_ABANDONED,0.79,1,16,Desktop,0,0,0,0,0
RP_399B546F,CUST_1891,909.91,CUSTOMER_ABANDONED,0.705,0,5,Mobile,0,0,0,0,1
RP_9E2BD9CE,CUST_5470,3641.52,GATEWAY_TIMEOUT,0.759,0,19,Mobile,0,1,1,0,0
RP_225EB23E,CUST_8175,20428.6,GATEWAY_TIMEOUT,0.703,2,20,Mobile,0,1,0,1,0
RP_627731F5,CUST_9320,141.03,CUSTOMER_ABANDONED,0.732,1,13,Mobile,0,0,0,0,1
RP_E47C115F,CUST_7812,4796.81,INSUFFICIENT_FUNDS,0.655,0,23,Mobile,0,0,1,1,0
RP_C6AB81C4,CUST_8519,1244.28,RISK_BLOCKED,0.713,0,7,Mobile,0,0,0,0,0
RP_90E54FE5,CUST_5612,5801.32,CUSTOMER_ABANDONED,0.599,1,6,Desktop,0,0,0,0,1
RP_29C7325D,CUST_2198,2615.54,RISK_BLOCKED,0.709,1,4,Mobile,0,0,0,0,1
RP_EE68651D,CUST_6238,1180.14,GATEWAY_TIMEOUT,0.816,0,5,Mobile,0,1,0,0,0
RP_961510E1,CUST_7089,2729.92,3D_SECURE_FAILED,0.864,0,7,Mobile,0,0,0,0,0
RP_248A626A,CUST_7257,683.35,INSUFFICIENT_FUNDS,0.636,0,20,Mobile,0,0,0,0,1
RP_619DF223,CUST_8705,433.04,RISK_BLOCKED,0.877,0,2,Mobile,0,0,0,0,0
RP_D0E14263,CUST_4719,2901.65,GATEWAY_TIMEOUT,0.923,2,8,Desktop,0,1,0,0,0
RP_CF3B2D79,CUST_1302,398.14,INSUFFICIENT_FUNDS,0.964,0,9,Mobile,0,0,0,0,1
RP_BA3F6F0E,CUST_1986,2370.48,CUSTOMER_ABANDONED,0.804,0,0,Mobile,0,0,0,0,1
RP_21EFDC9E,CUST_5440,1137.85,INSUFFICIENT_FUNDS,0.851,2,6,Mobile,0,0,0,0,0
RP_EFBE0D81,CUST_5909,100.0,INSUFFICIENT_FUNDS,0.712,0,19,Desktop,0,0,0,1,0
RP_56BD5249,CUST_4072,550.45,RISK_BLOCKED,0.744,0,5,Desktop,0,0,0,0,0
RP_7D48911C,CUST_4124,1638.94,INSUFFICIENT_FUNDS,0.746,0,12,Mobile,0,0,0,0,0
RP_EAB9E6D3,CUST_9125,673.71,CUSTOMER_ABANDONED,0.632,0,6,Mobile,0,0,0,0,1
RP_893220B3,CUST_4291,100.0,GATEWAY_TIMEOUT,0.756,1,7,Mobile,0,1,1,0,0
RP_6F86CDD6,CUST_5033,5350.26,CUSTOMER_ABANDONED,0.588,0,20,Desktop,0,0,0,0,1
RP_33B54CDF,CUST_6105,1343.79,CUSTOMER_ABANDONED,0.582,0,4,Mobile,0,0,0,1,0
RP_1E0C6620,CUST_1703,1867.75,INSUFFICIENT_FUNDS,0.893,0,11,Desktop,0,0,0,0,0
RP_58A7C7BD,CUST_9133,621.46,GATEWAY_TIMEOUT,0.729,1,5,Desktop,0,0,0,0,0
RP_2A1B858D,CUST_1574,2075.15,CUSTOMER_ABANDONED,0.587,0,22,Mobile,0,0,0,0,0
RP_1BDF17DE,CUST_6704,9914.8,GATEWAY_TIMEOUT,0.969,0,14,Mobile,0,1,1,0,0
RP_C8E33757,CUST_8848,453.92,GATEWAY_TIMEOUT,0.771,1,20,Mobile,0,0,1,0,0
RP_7A20C4A2,CUST_6208,8106.45,CUSTOMER_ABANDONED,0.896,2,20,Mobile,0,0,0,1,1
RP_5C6D6594,CUST_7924,1769.19,GATEWAY_TIMEOUT,0.503,1,3,Desktop,0,0,0,0,0
RP_F3D54184,CUST_4828,386.33,GATEWAY_TIMEOUT,0.851,0,16,Mobile,0,1,0,0,0
RP_5F5C1AFD,CUST_4230,15597.54,CUSTOMER_ABANDONED,0.742,0,13,Mobile,0,0,0,0,1
RP_2961301B,CUST_1488,1754.55,GATEWAY_TIMEOUT,0.722,0,6,Mobile,0,0,1,0,0
RP_506158B4,CUST_8114,2469.51,INSUFFICIENT_FUNDS,0.565,1,22,Mobile,0,0,0,0,0
RP_272E73C5,CUST_4173,793.76,GATEWAY_TIMEOUT,0.51,1,12,Mobile,0,1,0,0,0
RP_26AD39A3,CUST_2667,421.75,CUSTOMER_ABANDONED,0.504,2,21,Mobile,0,0,0,0,0
RP_F17C9FF5,CUST_5114,1341.27,CUSTOMER_ABANDONED,0.857,1,9,Mobile,0,0,0,1,0
RP_93368079,CUST_4553,7315.54,CUSTOMER_ABANDONED,0.532,0,17,Mobile,0,0,0,1,0
RP_9C1DE8F0,CUST_8761,756.28,GATEWAY_TIMEOUT,0.571,1,1,Mobile,0,0,0,0,0
RP_7B7CFE19,CUST_2000,1061.99,GATEWAY_TIMEOUT,0.818,1,21,Desktop,0,1,0,0,0
RP_D1ED3BC8,CUST_2388,6295.52,GATEWAY_TIMEOUT,0.565,1,11,Desktop,0,1,0,0,1
RP_56650B45,CUST_6450,764.79,INSUFFICIENT_FUNDS,0.887,2,12,Mobile,0,0,0,0,0
RP_8CB10311,CUST_4712,2022.99,3D_SECURE_FAILED,0.323,0,20,Desktop,0,0,0,0,0
RP_CF18F5FA,CUST_2367,3142.65,GATEWAY_TIMEOUT,0.754,0,6,Mobile,0,0,0,0,0
RP_8320E8B8,CUST_9189,865.98,GATEWAY_TIMEOUT,0.531,0,17,Mobile,0,0,0,0,0
RP_822FB252,CUST_1454,1590.5,GATEWAY_TIMEOUT,0.728,0,21,Mobile,0,0,0,0,0
RP_EB048209,CUST_3772,2424.36,CUSTOMER_ABANDONED,0.676,0,10,Mobile,0,0,0,0,0
RP_4580B32E,CUST_4726,677.83,CUSTOMER_ABANDONED,0.856,2,21,Mobile,0,0,0,0,0
RP_2C427963,CUST_8232,2918.77,CUSTOMER_ABANDONED,0.135,2,9,Mobile,0,0,0,0,0
RP_BF5A9096,CUST_5806,568.85,3D_SECURE_FAILED,0.768,1,21,Mobile,0,0,0,1,0
RP_83F44CD4,CUST_3190,487.79,INSUFFICIENT_FUNDS,0.483,0,5,Mobile,0,0,0,0,0
RP_EBBA68EA,CUST_3875,175.48,GATEWAY_TIMEOUT,0.796,0,13,Desktop,0,1,0,0,1
RP_028E4699,CUST_6592,599.35,GATEWAY_TIMEOUT,0.506,0,19,Mobile,0,0,0,1,1
RP_1C29A6FD,CUST_2440,412.15,CUSTOMER_ABANDONED,0.596,0,4,Mobile,0,0,0,0,0
RP_CA7BF725,CUST_9927,677.87,CUSTOMER_ABANDONED,0.79,0,19,Desktop,0,0,0,0,1
RP_8FF054B5,CUST_7059,2285.62,INSUFFICIENT_FUNDS,0.768,1,5,Mobile,0,0,0,1,1
RP_B05B391B,CUST_8010,138.27,CUSTOMER_ABANDONED,0.637,0,8,Desktop,0,0,0,1,0
RP_D4D8E617,CUST_8117,102.55,CUSTOMER_ABANDONED,0.794,0,4,Desktop,0,0,0,0,1
RP_94EE3E7E,CUST_3989,446.35,3D_SECURE_FAILED,0.88,0,4,Mobile,0,0,0,1,1
RP_10B2882E,CUST_7228,1907.36,CUSTOMER_ABANDONED,0.518,2,18,Mobile,0,0,0,1,0
RP_ECEB4A7F,CUST_7471,1550.97,CUSTOMER_ABANDONED,0.476,1,12,Desktop,0,0,0,0,1
RP_029EFB80,CUST_3863,437.87,GATEWAY_TIMEOUT,0.304,2,22,Mobile,0,1,0,0,0
RP_4B0BC8A3,CUST_2177,4461.72,CUSTOMER_ABANDONED,0.548,1,4,Mobile,0,0,0,0,0
RP_07D59408,CUST_5760,497.66,3D_SECURE_FAILED,0.468,0,13,Desktop,0,0,0,0,0
RP_A5B25452,CUST_1011,1910.16,INSUFFICIENT_FUNDS,0.668,2,1,Mobile,0,0,0,0,0
RP_98C1E5C7,CUST_6252,709.57,CUSTOMER_ABANDONED,0.874,0,4,Mobile,0,0,0,0,0
RP_17612CC8,CUST_5399,386.63,CUSTOMER_ABANDONED,0.525,0,22,Desktop,0,0,0,0,0
RP_2168507A,CUST_9234,530.55,GATEWAY_TIMEOUT,0.787,0,22,Mobile,0,1,0,1,1
RP_F18208CC,CUST_6445,2645.99,CUSTOMER_ABANDONED,0.747,1,11,Mobile,0,0,0,0,1
RP_0C37099F,CUST_7570,1691.26,GATEWAY_TIMEOUT,0.947,2,23,Mobile,0,1,0,0,0
RP_9B258EF3,CUST_9212,3504.22,RISK_BLOCKED,0.606,0,19,Desktop,0,0,0,0,0
RP_65966507,CUST_1406,1691.18,CUSTOMER_ABANDONED,0.687,0,6,Mobile,0,0,0,0,0
RP_1E8A50B3,CUST_5431,158.63,GATEWAY_TIMEOUT,0.734,1,2,Mobile,0,1,1,1,0
RP_6F4A829D,CUST_6243,13867.42,GATEWAY_TIMEOUT,0.81,0,8,Mobile,0,1,1,1,0
RP_EBE400E1,CUST_7542,1720.21,CUSTOMER_ABANDONED,0.934,1,14,Mobile,0,0,0,0,1
RP_F094AD9E,CUST_7936,2033.69,INSUFFICIENT_FUNDS,0.814,0,14,Mobile,0,0,0,0,0
RP_C10A23BF,CUST_9906,697.7,GATEWAY_TIMEOUT,0.557,0,7,Mobile,0,0,0,0,1
RP_1A954A91,CUST_5146,4170.59,INSUFFICIENT_FUNDS,0.719,0,15,Desktop,0,0,0,0,0
RP_6A628492,CUST_1140,295.38,INSUFFICIENT_FUNDS,0.64,0,1,Mobile,0,0,0,0,0
RP_71C9C5DD,CUST_5882,2279.69,GATEWAY_TIMEOUT,0.769,1,19,Mobile,0,1,0,1,0
RP_D70A8B31,CUST_7012,100.0,CUSTOMER_ABANDONED,0.672,2,0,Mobile,0,0,0,0,0
RP_97688F82,CUST_1963,2471.67,3D_SECURE_FAILED,0.777,0,23,Desktop,0,0,0,0,0
RP_5D6437C7,CUST_8151,300.23,CUSTOMER_ABANDONED,0.869,1,3,Mobile,0,0,0,0,1
RP_216CB2CD,CUST_9564,1529.04,CUSTOMER_ABANDONED,0.607,1,3,Mobile,0,0,0,0,0
RP_BC6111F3,CUST_4610,5590.41,GATEWAY_TIMEOUT,0.884,0,22,Mobile,0,1,0,0,0
RP_1D8DFE8C,CUST_7894,2943.22,GATEWAY_TIMEOUT,0.783,0,5,Mobile,1,1,0,1,0
RP_6EAB9C1E,CUST_8311,4765.98,GATEWAY_TIMEOUT,0.702,0,2,Mobile,0,0,0,0,0
RP_9FAC019D,CUST_1105,4209.16,CUSTOMER_ABANDONED,0.332,0,7,Mobile,0,0,0,0,0
RP_CFF453ED,CUST_6539,584.56,3D_SECURE_FAILED,0.668,0,1,Mobile,0,0,0,0,0
RP_45ABE1B7,CUST_7787,2248.45,CUSTOMER_ABANDONED,0.645,2,16,Mobile,0,0,0,0,1
RP_09252F8C,CUST_3137,138.39,3D_SECURE_FAILED,0.764,0,11,Mobile,0,0,0,1,1
RP_8FC18A98,CUST_5445,480.91,CUSTOMER_ABANDONED,0.478,0,11,Mobile,0,0,0,0,0
RP_1D31FF58,CUST_4530,5832.41,INSUFFICIENT_FUNDS,0.83,0,14,Mobile,0,0,0,1,0
RP_BE9129BE,CUST_2286,690.87,INSUFFICIENT_FUNDS,0.802,0,17,Mobile,0,0,0,1,0
RP_683465DD,CUST_8052,116.56,GATEWAY_TIMEOUT,0.282,0,8,Mobile,0,0,0,0,0
RP_8A929B1D,CUST_4654,12288.74,GATEWAY_TIMEOUT,0.829,0,20,Mobile,0,1,1,0,0
RP_C6A8268F,CUST_8102,2153.18,CUSTOMER_ABANDONED,0.69,0,4,Mobile,0,0,0,1,1
RP_8C5ADE4E,CUST_3359,2744.55,INSUFFICIENT_FUNDS,0.488,0,21,Mobile,0,0,0,0,0
RP_A5C7433F,CUST_9105,338.13,CUSTOMER_ABANDONED,0.822,0,2,Mobile,0,0,0,0,0
RP_C5788AEB,CUST_9636,1542.05,CUSTOMER_ABANDONED,0.786,0,16,Mobile,0,0,0,0,0
RP_A2E5CCF3,CUST_7441,1493.82,GATEWAY_TIMEOUT,0.656,0,23,Mobile,0,1,0,1,0
RP_E935E03D,CUST_6047,409.21,INSUFFICIENT_FUNDS,0.758,0,22,Mobile,0,0,0,0,0
RP_2C44F9B3,CUST_9227,894.46,INSUFFICIENT_FUNDS,0.79,0,11,Mobile,0,0,1,0,0
RP_2D02D447,CUST_6203,181.17,INSUFFICIENT_FUNDS,0.841,0,13,Mobile,0,0,1,1,0
RP_A595A578,CUST_2798,723.39,CUSTOMER_ABANDONED,0.956,0,7,Mobile,0,0,0,0,0
RP_BE8313DB,CUST_6291,3528.46,INSUFFICIENT_FUNDS,0.908,0,8,Mobile,0,1,0,1,0
RP_4C76CDC2,CUST_6495,447.55,CUSTOMER_ABANDONED,0.797,0,1,Desktop,0,0,0,1,1
RP_F7F256DD,CUST_7284,10815.74,3D_SECURE_FAILED,0.504,1,20,Mobile,0,0,0,0,0
RP_45B38AF6,CUST_8285,195.72,3D_SECURE_FAILED,0.633,0,1,Mobile,0,0,0,0,0
RP_4AD8422B,CUST_2300,802.55,3D_SECURE_FAILED,0.806,0,23,Mobile,0,0,0,0,0
RP_03F941B5,CUST_7869,498.84,GATEWAY_TIMEOUT,0.523,0,15,Mobile,0,1,0,0,1
RP_9D96969E,CUST_4097,883.4,GATEWAY_TIMEOUT,0.398,2,19,Mobile,0,0,0,0,0
RP_ED15CB94,CUST_5616,5686.04,GATEWAY_TIMEOUT,0.366,2,10,Mobile,0,0,0,0,0
RP_6EB75F3D,CUST_1009,336.52,GATEWAY_TIMEOUT,0.823,0,19,Mobile,0,1,0,0,0
RP_1B62D866,CUST_6752,638.09,3D_SECURE_FAILED,0.437,0,9,Desktop,0,0,0,0,1
RP_060BB8EA,CUST_7295,2405.24,CUSTOMER_ABANDONED,0.653,0,7,Mobile,0,0,0,0,0
RP_93B0A22A,CUST_5815,1226.34,GATEWAY_TIMEOUT,0.497,0,6,Mobile,0,0,0,0,0
RP_A0E3CD6D,CUST_2072,1353.18,GATEWAY_TIMEOUT,0.694,0,0,Mobile,0,1,1,0,0
RP_AA886242,CUST_4225,344.35,GATEWAY_TIMEOUT,0.678,0,22,Mobile,0,1,1,0,0
RP_A460E8E4,CUST_2316,1006.36,CUSTOMER_ABANDONED,0.749,0,9,Desktop,0,0,0,0,1
RP_CD082139,CUST_6699,4263.71,CUSTOMER_ABANDONED,0.74,0,18,Mobile,0,0,0,0,1
RP_1BFA81EF,CUST_7807,158.95,3D_SECURE_FAILED,0.531,0,4,Mobile,0,0,0,1,0
RP_9DDACAFF,CUST_7674,474.96,3D_SECURE_FAILED,0.715,2,23,Mobile,1,1,0,0,0
RP_CA27F5D6,CUST_4683,124.13,GATEWAY_TIMEOUT,0.883,0,21,Mobile,0,1,1,0,0
RP_5A29055B,CUST_8227,2088.85,INSUFFICIENT_FUNDS,0.626,1,7,Desktop,0,0,1,0,0
RP_16AE978B,CUST_4273,4772.21,GATEWAY_TIMEOUT,0.731,0,20,Mobile,0,0,1,0,0
RP_823B1E2C,CUST_8000,879.99,INSUFFICIENT_FUNDS,0.879,0,8,Mobile,0,0,0,1,0
RP_C3799929,CUST_1145,328.12,3D_SECURE_FAILED,0.889,1,12,Mobile,0,0,0,0,0
RP_123EEE12,CUST_6010,339.85,CUSTOMER_ABANDONED,0.658,0,13,Mobile,0,0,0,1,0
RP_A467C4B2,CUST_4040,767.8,CUSTOMER_ABANDONED,0.385,0,5,Mobile,0,0,0,1,0
RP_4DB89DA6,CUST_1482,764.29,INSUFFICIENT_FUNDS,0.577,0,10,Desktop,0,0,1,0,0
RP_B1BBAEA0,CUST_4179,3275.41,GATEWAY_TIMEOUT,0.87,0,8,Mobile,0,1,0,0,0
RP_86C9A7CB,CUST_2249,491.44,GATEWAY_TIMEOUT,0.748,0,12,Mobile,0,1,0,0,0
RP_25A7A003,CUST_1630,1848.43,INSUFFICIENT_FUNDS,0.565,0,3,Mobile,0,0,0,0,0
RP_B10C0655,CUST_9853,760.09,CUSTOMER_ABANDONED,0.781,0,1,Mobile,0,0,0,0,0
RP_34365861,CUST_3852,448.67,GATEWAY_TIMEOUT,0.829,0,23,Mobile,0,1,0,0,0
RP_A135EBFE,CUST_1987,737.71,CUSTOMER_ABANDONED,0.751,0,20,Mobile,0,0,0,1,1
RP_53EF7AA1,CUST_8622,1642.29,CUSTOMER_ABANDONED,0.504,0,1,Mobile,0,0,0,0,0
RP_E719CE4A,CUST_8327,3287.62,INSUFFICIENT_FUNDS,0.772,1,21,Desktop,0,1,1,0,1
RP_B5023517,CUST_9841,810.48,CUSTOMER_ABANDONED,0.742,0,12,Mobile,0,0,0,0,0
RP_5CCDB439,CUST_2100,258.6,INSUFFICIENT_FUNDS,0.736,0,18,Desktop,0,0,0,0,0
RP_BC750FDA,CUST_7652,3639.7,CUSTOMER_ABANDONED,0.959,2,0,Mobile,0,0,0,0,1
RP_5CDB1801,CUST_9632,373.23,CUSTOMER_ABANDONED,0.876,0,5,Mobile,0,0,0,0,1
RP_F7CC62C7,CUST_8421,1499.65,RISK_BLOCKED,0.539,0,7,Mobile,0,0,0,0,0
RP_A568CF03,CUST_6016,1064.44,INSUFFICIENT_FUNDS,0.501,0,16,Mobile,0,0,0,0,0
RP_2BC2FACA,CUST_1769,906.61,INSUFFICIENT_FUNDS,0.876,0,2,Mobile,0,0,1,0,0
RP_2B3F99A5,CUST_2343,611.32,GATEWAY_TIMEOUT,0.93,0,5,Mobile,0,0,1,0,0
RP_BE4BE530,CUST_5358,2308.1,GATEWAY_TIMEOUT,0.805,0,18,Mobile,0,0,0,0,1
RP_AD130E62,CUST_7780,100.0,CUSTOMER_ABANDONED,0.781,0,6,Mobile,0,0,0,0,0
RP_252A53E8,CUST_7602,4288.81,3D_SECURE_FAILED,0.456,0,14,Desktop,0,0,0,0,0
RP_E1CAEAA6,CUST_3349,366.86,INSUFFICIENT_FUNDS,0.529,1,5,Mobile,0,0,0,0,0
RP_1224D172,CUST_6699,1789.24,GATEWAY_TIMEOUT,0.907,0,21,Mobile,0,1,1,0,0
RP_B8C279FF,CUST_2241,1679.13,GATEWAY_TIMEOUT,0.739,1,22,Mobile,0,1,0,0,1
RP_ADE13B6F,CUST_2125,5064.31,INSUFFICIENT_FUNDS,0.747,1,17,Mobile,0,0,1,0,1
RP_19825776,CUST_7764,1390.33,GATEWAY_TIMEOUT,0.595,0,9,Desktop,0,1,0,1,0
RP_0E528012,CUST_6101,405.48,GATEWAY_TIMEOUT,0.713,0,3,Desktop,0,0,0,0,0
RP_CC8247F9,CUST_8843,159.86,CUSTOMER_ABANDONED,0.949,0,4,Mobile,0,0,0,0,1
RP_86B2CCA7,CUST_1072,721.57,GATEWAY_TIMEOUT,0.844,0,17,Mobile,0,0,0,0,0
RP_37E32DA4,CUST_6472,104.6,INSUFFICIENT_FUNDS,0.784,1,9,Mobile,0,0,0,0,0
RP_3FBB67A5,CUST_6189,515.85,CUSTOMER_ABANDONED,0.52,0,9,Mobile,0,0,0,0,0
RP_7CB27F6A,CUST_3472,771.89,GATEWAY_TIMEOUT,0.841,0,9,Mobile,0,0,1,1,0
RP_B9CD1817,CUST_1707,479.19,CUSTOMER_ABANDONED,0.78,0,6,Mobile,0,0,0,1,0
RP_57DCFEC6,CUST_2804,1153.01,CUSTOMER_ABANDONED,0.752,0,19,Mobile,0,0,0,0,1
RP_6DE36DFD,CUST_7704,826.07,CUSTOMER_ABANDONED,0.638,0,13,Desktop,0,0,0,0,0
RP_DBF46F59,CUST_4713,740.09,INSUFFICIENT_FUNDS,0.645,0,7,Mobile,0,0,1,0,0
RP_DF34C00A,CUST_6051,100.0,INSUFFICIENT_FUNDS,0.338,0,8,Mobile,0,0,0,1,0
RP_F5EE1F88,CUST_3475,231.91,CUSTOMER_ABANDONED,0.25,0,23,Mobile,0,0,0,0,0
RP_EB6B6BEE,CUST_4610,2371.29,CUSTOMER_ABANDONED,0.961,0,4,Mobile,0,0,0,1,1
RP_81AA6179,CUST_5255,2878.74,INSUFFICIENT_FUNDS,0.644,0,20,Desktop,0,0,0,0,0
RP_241D0C6E,CUST_8397,120.72,GATEWAY_TIMEOUT,0.752,0,7,Mobile,0,1,1,0,0
RP_BFECB9C0,CUST_2735,412.54,GATEWAY_TIMEOUT,0.659,0,19,Mobile,0,0,0,0,0
RP_18C5B0C4,CUST_9258,3969.35,GATEWAY_TIMEOUT,0.797,0,4,Desktop,0,0,0,0,0
RP_2F03CC01,CUST_8979,463.29,CUSTOMER_ABANDONED,0.856,0,19,Mobile,0,0,0,0,0
RP_A74762D8,CUST_3428,959.31,GATEWAY_TIMEOUT,0.895,0,17,Mobile,0,0,1,0,0
RP_40FEA4C1,CUST_8426,6186.76,INSUFFICIENT_FUNDS,0.768,0,3,Mobile,0,0,1,0,1
RP_7E2287CC,CUST_9533,710.6,CUSTOMER_ABANDONED,0.47,0,10,Mobile,0,0,1,1,1
RP_B2B533B8,CUST_6249,598.45,GATEWAY_TIMEOUT,0.587,0,20,Mobile,0,1,1,0,0
RP_704BA206,CUST_6291,908.28,CUSTOMER_ABANDONED,0.509,0,21,Mobile,0,0,0,0,1
RP_090A7838,CUST_3817,10138.48,CUSTOMER_ABANDONED,0.932,0,19,Mobile,0,0,0,1,1
RP_8D344010,CUST_4874,1873.27,GATEWAY_TIMEOUT,0.326,0,10,Mobile,0,0,1,0,0
RP_2386C612,CUST_5211,1122.03,CUSTOMER_ABANDONED,0.745,0,13,Mobile,0,0,0,0,0
RP_ACB7935B,CUST_1661,584.51,CUSTOMER_ABANDONED,0.777,1,12,Mobile,0,0,0,1,0
RP_80CBAA71,CUST_4374,2093.47,INSUFFICIENT_FUNDS,0.4,0,3,Mobile,0,0,0,0,0
RP_D09A88C8,CUST_1207,2420.28,GATEWAY_TIMEOUT,0.554,0,15,Desktop,0,0,0,0,1
RP_C6BFAD8D,CUST_3665,302.53,INSUFFICIENT_FUNDS,0.793,0,5,Mobile,0,0,0,0,0
RP_C7891E01,CUST_3493,2499.77,3D_SECURE_FAILED,0.626,0,22,Mobile,0,0,0,0,1
RP_1DAEAF9D,CUST_7813,914.72,CUSTOMER_ABANDONED,0.781,0,12,Desktop,0,0,0,0,1
RP_4200B848,CUST_1632,1129.76,GATEWAY_TIMEOUT,0.595,0,22,Mobile,0,1,1,0,1
RP_501DF3D6,CUST_4083,379.5,CUSTOMER_ABANDONED,0.91,0,19,Desktop,1,0,0,0,0
RP_D273B844,CUST_4719,678.59,INSUFFICIENT_FUNDS,0.872,1,4,Mobile,0,0,0,1,0
RP_6759514A,CUST_8123,318.57,CUSTOMER_ABANDONED,0.779,0,18,Mobile,0,0,0,0,1
RP_8202F78F,CUST_2679,300.71,CUSTOMER_ABANDONED,0.795,2,20,Mobile,0,0,0,0,0
RP_5EE9F0C8,CUST_1236,1724.18,INSUFFICIENT_FUNDS,0.45,1,9,Desktop,0,0,0,0,0
RP_26ED4420,CUST_8446,716.13,CUSTOMER_ABANDONED,0.911,1,4,Desktop,0,0,0,1,0
RP_8CE5C73F,CUST_5443,230.54,CUSTOMER_ABANDONED,0.405,1,13,Mobile,0,0,0,0,0
RP_BAD38D07,CUST_7770,14949.95,CUSTOMER_ABANDONED,0.823,0,3,Mobile,0,0,0,0,1
RP_01CE00DF,CUST_7099,284.41,GATEWAY_TIMEOUT,0.739,0,5,Mobile,0,0,0,0,0
RP_E1E607E5,CUST_9555,4066.44,CUSTOMER_ABANDONED,0.412,0,4,Mobile,0,0,0,0,1
RP_20444BD9,CUST_3368,186.47,3D_SECURE_FAILED,0.921,0,23,Mobile,0,0,0,1,0
RP_60A5DA4D,CUST_1285,1896.57,GATEWAY_TIMEOUT,0.46,0,1,Desktop,0,0,0,0,0
RP_5DECB6F3,CUST_1148,811.86,INSUFFICIENT_FUNDS,0.639,1,5,Mobile,0,0,1,1,1
RP_99EA5B5A,CUST_5037,515.5,GATEWAY_TIMEOUT,0.679,0,1,Mobile,0,0,1,0,0
RP_9FDE4E14,CUST_7549,1388.65,CUSTOMER_ABANDONED,0.717,0,11,Mobile,0,0,0,1,1
RP_AC2A6E92,CUST_8121,1181.7,CUSTOMER_ABANDONED,0.67,0,21,Mobile,0,0,0,0,0
RP_6C6C789E,CUST_5895,413.66,GATEWAY_TIMEOUT,0.89,0,3,Mobile,0,0,1,0,0
RP_02F666AE,CUST_6280,391.79,3D_SECURE_FAILED,0.673,0,12,Mobile,0,0,1,0,0
RP_77E55423,CUST_2012,165.89,GATEWAY_TIMEOUT,0.78,0,16,Mobile,0,0,1,0,0
RP_1DBDA652,CUST_3785,1582.37,CUSTOMER_ABANDONED,0.593,1,5,Desktop,0,0,0,1,0
RP_67787DB1,CUST_4725,243.58,INSUFFICIENT_FUNDS,0.635,0,2,Mobile,0,0,1,1,1
RP_A5315DDA,CUST_5576,1101.88,INSUFFICIENT_FUNDS,0.556,0,12,Mobile,0,0,0,1,0
RP_3AE6736E,CUST_6782,2232.71,GATEWAY_TIMEOUT,0.685,0,22,Mobile,0,1,0,0,1
RP_B408A445,CUST_7257,1407.63,GATEWAY_TIMEOUT,0.874,2,2,Mobile,0,1,0,1,0
RP_DBB7ADE6,CUST_3408,460.47,CUSTOMER_ABANDONED,0.771,0,19,Mobile,0,0,0,0,0
RP_6C7A47AC,CUST_1340,3263.56,CUSTOMER_ABANDONED,0.553,1,8,Mobile,0,0,0,0,1
RP_435A8534,CUST_3817,672.12,GATEWAY_TIMEOUT,0.827,2,22,Desktop,0,0,0,0,0
RP_FF578212,CUST_3496,221.19,GATEWAY_TIMEOUT,0.463,0,3,Mobile,0,0,1,0,0
RP_184A402F,CUST_6962,780.18,GATEWAY_TIMEOUT,0.707,0,1,Mobile,0,0,1,0,0
RP_326CBEBE,CUST_6299,2217.55,CUSTOMER_ABANDONED,0.819,0,4,Mobile,0,0,0,0,1
RP_1B1E68F1,CUST_8574,488.19,CUSTOMER_ABANDONED,0.358,0,7,Desktop,0,0,0,0,0
RP_F43A4EB0,CUST_2689,3145.79,GATEWAY_TIMEOUT,0.9,1,1,Mobile,0,0,1,0,0
RP_25314A51,CUST_4267,435.11,CUSTOMER_ABANDONED,0.527,0,4,Desktop,0,0,0,0,0
RP_092DE49B,CUST_5406,512.32,GATEWAY_TIMEOUT,0.767,2,5,Mobile,0,0,1,0,0
RP_4499D044,CUST_9453,312.53,3D_SECURE_FAILED,0.739,0,6,Mobile,0,0,0,1,0
RP_AB2A5688,CUST_2442,2491.03,3D_SECURE_FAILED,0.927,0,12,Mobile,0,0,0,0,0
RP_17BB9DAB,CUST_9597,1028.76,CUSTOMER_ABANDONED,0.889,0,8,Mobile,0,0,0,1,1
RP_D14B4E9A,CUST_5437,338.42,3D_SECURE_FAILED,0.508,0,6,Mobile,0,0,0,0,0
RP_C69BD0BA,CUST_6435,681.67,CUSTOMER_ABANDONED,0.874,0,3,Mobile,0,0,0,1,1
RP_487779A2,CUST_9435,100.0,CUSTOMER_ABANDONED,0.814,0,4,Mobile,0,0,0,0,0
RP_607EC799,CUST_5107,2789.36,CUSTOMER_ABANDONED,0.864,0,2,Desktop,0,0,0,0,1
RP_F8D25A5A,CUST_1560,893.46,INSUFFICIENT_FUNDS,0.479,2,16,Mobile,0,0,0,0,0
RP_1D618932,CUST_9785,100.0,GATEWAY_TIMEOUT,0.756,0,18,Mobile,0,0,0,1,0
RP_E0EE94F2,CUST_6548,190.94,INSUFFICIENT_FUNDS,0.915,0,12,Mobile,0,0,1,0,0
RP_A16785F5,CUST_2826,661.22,CUSTOMER_ABANDONED,0.895,0,0,Mobile,0,0,0,1,1
RP_92B93BE6,CUST_8629,226.56,GATEWAY_TIMEOUT,0.765,1,4,Desktop,0,0,0,0,1
